finagle,fi'neigl,v achieve something by means of trickery or devious methods,"v. 欺骗, 哄骗, 欺瞒",v:100,,,,0,30928,i:finagling/p:finagled/3:finagles/d:finagled/s:finagles,,
find one's sea sealegs,,,不晕船；习惯于船的颠簸；能在颠簸的甲板上平稳走动,,,,,0,0,,,
find one's tongue,,,(吓得说不出话以后)能开口了,,,,,0,0,,,
find one's voice,,,能说话了,,,,,0,0,,,
find one's way,,,na. 到达\n[网络] 找到路；设法到达；找到路径,,,,,0,0,,,
find one's way into,,,na. 进入…；进入…的境遇\n[网络] 设法赶到；来到；设法进入,,,,,0,0,,,
find one's way out,,,寻找解决方法,,,,,0,0,,,
find one's way to,,,设法到达,,,,,0,0,,,
find oneself,,,"发觉自己的处境, 发现自己能做的事, 自我感觉",,,,,0,0,,,
find oneself in the mire,,,发现自己陷入困境,,,,,0,0,,,
find out,,,"找出, 发现, 想出, 揭发",,,,,0,0,,,
find out about,,, 找出; 弄清有关…的情况; 调查关于,,,,,0,0,,,
find out about something,,,[网络] 发现关于某方面的事,,,,,0,0,,,
find out how the land lies,,,了解情况; 知悉现状,,,,,0,0,,,
find out how the wind blows,,,"v. 看风向,观望形势",,,,,0,0,,,
find out more,,,[网络] 信息驿站；发现更多；了解更多,,,,,0,0,,,
find out the hard way,,,经历一番艰苦才学到、理解…,,,,,0,0,,,
find out the truth,,,发现真实情况,,,,,0,0,,,
find out what's what,,,了解事情真相,,,,,0,0,,,
find out where one stands,,,＝ know where one stands,,,,,0,0,,,
find pleasure in,,,引以为乐,,,,,0,0,,,
find poor company,,,觉得(某人)不是个能相处的人,,,,,0,0,,,
find prev,,,查找上一个\n[计] 查找上一个,,,,,0,0,,,
find pride in,,,对…感到骄傲,,,,,0,0,,,
find quarrel in a straw,,,"吹毛求疵, 找碴儿",,,,,0,0,,,
find refuge in,,,躲在…,,,,,0,0,,,
find relief from,,,从…解脱出来,,,,,0,0,,,
find response in,,,在…中引起反响,,,,,0,0,,,
find salvation,,,得救,,,,,0,0,,,
find satisfaction in,,,在...中得到满足,,,,,0,0,,,
find sb guilty,,,判定某人有罪,,,,,0,0,,,
find sb out,,,[网络] 找sb出来,,,,,0,0,,,
find sb. guilty,,,[法] 裁决某人有罪,,,,,0,0,,,
find shelter,,,"避难,躲避",,,,,0,0,,,
find someone out,faind ˈsʌmwʌn aut,, 发觉; 察觉; 看出; 看穿（某人的不道德或无礼行为）,,,,,0,0,,,
find specific information,,,[网络] 找出特定信息；找出特定讯息；找到特定的信息,,,,,0,0,,,
find sth difficult,,,[网络] 发现某事很困难,,,,,0,0,,,
find style,,,查找样式\n[计] 查找样式,,,,,0,0,,,
find sureties,,,具保,,,,,0,0,,,
find surety,,,具保,,,,,0,0,,,
find symbol,,,寻找符号,,,,,0,0,,,
find text string,,,[计] 寻找正文字符串,,,,,0,0,,,
find the bean in the cake,,,"中彩,中奖,发财,大获成功",,,,,0,0,,,
find the lady,faind ðə ˈleidi,,同 three-card trick,,,,,0,0,,,
find the length of sb.'s foot,,,v. 了解某人的弱点以控制他,,,,,0,0,,,
find the length of someone's foot,,,了解某人的弱点，摸透某人的脾气，摸清某人以便加以控制,,,,,0,0,,,
find the necessary,,,"筹款,集资",,,,,0,0,,,
find the opportunity,,,"给[找着,得到,造,失去,抓住,利用]机会",,,,,0,0,,,
find the right niche for oneself,,,适得其所,,,,,0,0,,,
find the time to do something,,,[网络] 抽空,,,,,0,0,,,
find the way,,,"找到路；找(到)出路，找到解决办法；渗入；侵入，钻入，进入；传播到；挤过去,推开(人丛)通过[亦作 force (或 push, shoulder, squeeze, thread, work) one's way]",,,,,0,0,,,
find the way into,,,设法赶到[进入],,,,,0,0,,,
find the way to,,,设法赶到[进入],,,,,0,0,,,
find time,,,"挤出时间,抽时间",,,,,0,0,,,
find time to,,,vt. 找时间(有空),,,,,0,0,,,
find up,,,〈英方〉找出,,,,,0,0,,,
find utterance,,,"(思想,感情等)得到表达",,,,,0,0,,,
find verdict,,,[法] 作出裁决,,,,,0,0,,,
find wanting,,,认为(某人或某物)缺乏(某品质、能力等)；be found wanting 被发现不合格;被发现不够分量,,,,,0,0,,,
find way into,,,找到进入……的方法,,,,,0,0,,,
find way to,,,找到去……的路\n找到……的办法,,,,,0,0,,,
find what,,,查找内容\n[计] 查找内容,,,,,0,0,,,
Find what Style,,,查找样式,,,,,0,0,,,
find what text,,,寻找文字,,,,,0,0,,,
find what's o'clock,,,摸清情况， 了解真相,,,,,0,0,,,
find what's what o'clock it is,,,摸清情况， 了解真相,,,,,0,0,,,
find whole words only,,,全字匹配查找\n[计] 全字匹配查找,,,,,0,0,,,
find wide use,,,vi. 获得广泛应用,,,,,0,0,,,
find work,,,[网络] 找到工作；找工作；查找工作,,,,,0,0,,,
find your feet,,,[网络] 适应环境；立足于心,,,,,0,0,,,
find your own level,,,[网络] 找到你自己的水平,,,,,0,0,,,
Find your silence,,"A request that somebody be quiet, stop talking, etc.\n> You're driving me nuts. I am going to need you to [find your silence].\n",,,,,,0,0,,,
find your voice,,,[网络] 倾听自己的声音；找到自己的声音；表达你的想法,,,,,0,0,,,
find your way,,,[网络] 寻找你的路；找到你的路；找到你的方向,,,,,0,0,,,
find your way around,,,[网络] 找到自己的方向；在身边的环境中寻找出路,,,,,0,0,,,
find yourself,,,[网络] 发现自己；找到你自己；找回你自己,,,,,0,0,,,
find yourself somewhere,,,[网络] 发现自己在某个地方,,,,,0,0,,,
find-fault,,,[网络] 挑剔；埋怨；挑毛病,,,,,0,0,,,
find-faulting,,,找岔子；埋怨,,,,,0,0,,,
find-something-similar method,,,比拟法,,,,,0,0,,,
find-spot,'faindspɔt,,n. 【考古学】文物发现地,,,,,0,0,s:find-spots,,
find-spots,,plural of find-spot,(find-spot 的复数) n. 【考古学】文物发现地,,,,,0,0,0:find-spot/1:s,,
findability,,,[网络] 可寻性；可查找性；寻获度,,,,,0,0,,,
findable,'faɪndeɪbl,a. Capable of beong found; discoverable.,"a. 可发现的, 可找到的",,,,,0,0,,,
findal,,,[网络] 发现,,,,,0,0,,,
findaway,,,[网络] 不要再沈溺于这世界,,,,,0,0,,,
finde,,,[网络] 芬迪,,,,,0,0,s:findes,,
finded,faɪnd,,"vt.\n(偶然)遇到，碰到；发现：\nHe found a few coins in the car.\n他在汽车里捡到几枚硬币。\n找到；查明；得到，求得：\nto find the answer\n找到答案\nto find a job\n找到一份工作\n看出；发觉，察觉，知道；得知，获悉：\nI found it difficult to understand him.\n我发觉了解他是很难的。\n感到，感觉，感受到，体验，得到：\nto find pleasure in music\n在音乐中感受到乐趣\n找回，重新找到；重新获得(失物)；拾得，寻着，寻得：\nto find a missing book\n找回丢失的书\n复得；恢复…的使用，使恢复原状；使(身体)复原：\nWe found our sea legs.\n我们不再晕船了。\n知道…是有的，见到…的存在；觉得，认为：\nto find a book boring\n觉得某本书令人厌烦\n达到，到达：\nThe blow found his stomach.\n这一击打中了他的腹部。\n设法获得，设法拥有：\nto find the time to study.\n挤出时间来学习\n【法律】裁决，做出(裁决)，裁决为，判定为，认定为：\nThe jury found him innocent.\n陪审团裁定他无罪。\n供应，供给；提供；筹集经费[参较 found1]：\nCome visit, we'll find a bed for you.\n来玩吧，我们会给你提供住宿的。\nWho will find money for the expedition?\n谁将负担这次探险的费用?\n[俚语]偷窃\n[古语]触及…的良知\nvi.\n裁决，判决，下判定：\nThe jury found for the accused.\n陪审团做出有利于被告的裁决。\n[英国英语]【狩猎】发现猎物\nn.\n发现，找到\n发现物(尤指某些有趣或有价值的东西)\n被发现才华出众的人\n短语:\na sure find\n必能找到某物之处；【狩猎】野兽所在地，必能找到猎物的所在地\n[口语]必能找到的物；必能遇见的人\nall found\n一切供应(除工资外，供给住宿、衣服和日用品等)[亦作 and found； everything found]\nfind it in one's heart (to do soemthing)\n打算(做某事)，甘心(或忍心)(使某事)[常用于否定句和疑问句，与can或could连用；亦作 find it in oneself to do something]\nmust take us as you find us\n我们就是这样的人，请你将就吧\n变形：\nvt.\nfound\n. finding",,,,,0,0,,,
finder,'faindә,n. someone who comes upon something after searching\nn. someone who is the first to observe something\nn. optical device that helps a user to find the target of interest,"a. 发现者, 寻星镜\n[医] 寻觅器, 探示器",n:100,,,,21719,13102,s:finders,,
finder adapter,,,"前附透镜,瞄准镜",,,,,0,0,,,
finder aperture,,,瞄准器孔径;瞄准装置孔径,,,,,0,0,,,
finder beam,,,[电] 找寻光束,,,,,0,0,,,
finder charge,,,试验荷载,,,,,0,0,,,
finder circle,,,寻星度盘,,,,,0,0,,,
finder frame,,,检影框,,,,,0,0,,,
finder hood,,,瞄准装置遮光罩,,,,,0,0,,,
finder lens,,,"瞄准透镜,寻像透镜",,,,,0,0,,,
finder light,,,取景器光线,,,,,0,0,,,
finder mask,,,寻像的护罩,,,,,0,0,,,
finder method,,,寻检器法,,,,,0,0,,,
finder monitor,,,录像监视器,,,,,0,0,,,
finder of goods,,,[法] 财物拾得人,,,,,0,0,,,
finder screen,,,"检像镜,投影屏",,,,,0,0,,,
finder stricture,,,[医] 检狭探杆,,,,,0,0,,,
finder switch,,,寻线机,,,,,0,0,,,
finder telescope,,,瞄准望远镜,,,,,0,0,,,
finder's fee,,,[经] 中间人报酬,,,,,0,0,,,
finderlists,,,[网络] 查找器,,,,,0,0,,,
Findern,,,[地名] 芬德恩 ( 英 ),,,,,0,0,,,
finders,ˈfaindəz,n. someone who comes upon something after searching\nn. someone who is the first to observe something\nn. optical device that helps a user to find the target of interest, [计]维修排障手册,,,,,0,0,0:finder/1:s,,
finders keepers,,,捡到归我（电影名称）；海底矿工（游戏名称）,,,,,0,0,,,
finderscope,'faɪndəskəʊp,, 寻星镜,n:100,,,,0,34984,s:finderscopes,,
finderscopes,,,[网络] 寻星镜,,,,,0,0,0:finderscope/1:s,,
Findersia,,,白盘木属（芸香科）,,,,,0,0,,,
findes,,,[网络] 圣埃斯皮里图州联合会,,,,,0,0,0:finde/1:s,,
findes switch,,,[电] 寻乱键,,,,,0,0,,,
findest,faɪnd,,"vt.\n(偶然)遇到，碰到；发现：\nHe found a few coins in the car.\n他在汽车里捡到几枚硬币。\n找到；查明；得到，求得：\nto find the answer\n找到答案\nto find a job\n找到一份工作\n看出；发觉，察觉，知道；得知，获悉：\nI found it difficult to understand him.\n我发觉了解他是很难的。\n感到，感觉，感受到，体验，得到：\nto find pleasure in music\n在音乐中感受到乐趣\n找回，重新找到；重新获得(失物)；拾得，寻着，寻得：\nto find a missing book\n找回丢失的书\n复得；恢复…的使用，使恢复原状；使(身体)复原：\nWe found our sea legs.\n我们不再晕船了。\n知道…是有的，见到…的存在；觉得，认为：\nto find a book boring\n觉得某本书令人厌烦\n达到，到达：\nThe blow found his stomach.\n这一击打中了他的腹部。\n设法获得，设法拥有：\nto find the time to study.\n挤出时间来学习\n【法律】裁决，做出(裁决)，裁决为，判定为，认定为：\nThe jury found him innocent.\n陪审团裁定他无罪。\n供应，供给；提供；筹集经费[参较 found1]：\nCome visit, we'll find a bed for you.\n来玩吧，我们会给你提供住宿的。\nWho will find money for the expedition?\n谁将负担这次探险的费用?\n[俚语]偷窃\n[古语]触及…的良知\nvi.\n裁决，判决，下判定：\nThe jury found for the accused.\n陪审团做出有利于被告的裁决。\n[英国英语]【狩猎】发现猎物\nn.\n发现，找到\n发现物(尤指某些有趣或有价值的东西)\n被发现才华出众的人\n短语:\na sure find\n必能找到某物之处；【狩猎】野兽所在地，必能找到猎物的所在地\n[口语]必能找到的物；必能遇见的人\nall found\n一切供应(除工资外，供给住宿、衣服和日用品等)[亦作 and found； everything found]\nfind it in one's heart (to do soemthing)\n打算(做某事)，甘心(或忍心)(使某事)[常用于否定句和疑问句，与can或could连用；亦作 find it in oneself to do something]\nmust take us as you find us\n我们就是这样的人，请你将就吧\n变形：\nvt.\nfound\n. finding",,,,,0,0,,,
findeth,,,[网络] 找到,,,,,0,0,,,
findfault,,,[网络] 挑错；挑剔；埋怨,,,,,0,0,,,
findfaults,,,[网络] 查找故障,,,,,0,0,,,
findfield,,,[网络] 查找变量,,,,,0,0,s:findfields,,
findfields,,,[网络] 找到字段,,,,,0,0,0:findfield/1:s,,
findfirst,ˊfaindfәːst,,查找第一项,,,,,0,0,,,
findhorn,,, [地名] [英国] 芬德霍恩,,,,,0,0,,,
"Findhorn, River",,,[地名] 芬德霍恩河 ( 英 ),,,,,0,0,,,
findia,,,[网络] 媒网,,,,,0,0,s:findias,,
findias,,,[网络] 芬迪亚斯,,,,,0,0,0:findia/1:s,,
findible,,,[网络] 可以找到,,,,,0,0,,,
findin,,,[网络] 找一份理想的工作,,,,,0,0,,,
findin',,,[网络] 找一份理想的工作,,,,,0,0,,,
finding,'faindiŋ,n. the decision of a court on issues of fact or law\nn. something that is found,"n. 发现, 发现物, 决定, 裁决\n[法] 调查结果, 对事实的认定, 判定的要素",n:100,2,,cet4 cet6 ky ielts,2027,1476,0:find/1:i/s:findings,,
finding a partner,,,[网络] 寻找合伙人；寻找伙伴；寻找伴侣,,,,,0,0,,,
finding action,,,[计] 查找动作,,,,,0,0,,,
finding against,,,作出对……不利的判决,,,,,0,0,,,
finding bearing,,,[网络] 无线电测向仪方位,,,,,0,0,,,
finding chart,,,证认图,,,,,0,0,,,
finding circuit,,,寻线电路,,,,,0,0,,,
finding fault,,,[网络] 挑剔；爱挑剔的；责任确定,,,,,0,0,,,
finding list,,,(图书馆)图书目录,,,,,0,0,,,
finding nemo,,, [电影]海底总动员; 海底奇兵,,,,,0,0,,,
finding ocular,,,[医] 探索目镜,,,,,0,0,,,
finding of a court,,,[法] 法院裁决,,,,,0,0,,,
finding of a jury,,,[法] 陪审团的裁决,,,,,0,0,,,
finding of fact,,,"[法] 对事实的认定, 对争论事实的裁决",,,,,0,0,s:findings of fact,,
finding of fact meeting,,,查证会议,,,,,0,0,,,
finding of fact of c/o,,,变更设计会勘,,,,,0,0,,,
finding of fact of suspension of work,,,停工会勘,,,,,0,0,,,
finding of fact of suspension work,,,停工会勘,,,,,0,0,,,
finding of law,,,[法] 适用法律的裁决,,,,,0,0,s:findings of law,,
finding oneself,,,自我感觉；发现自己处于某种状态；发现自己的能力,,,,,0,0,,,
finding out,,,na. 发现；猜着；想出；揭发(坏人等)\n[网络] 发现问题；找出；现身,,,,,0,0,,,
finding speed,,,[网络] 测定速度,,,,,0,0,,,
finding telescope,,,寻星镜,,,,,0,0,,,
finding the course made good by three bearing of single object,,,单物标三方位求航迹向,,,,,0,0,,,
finding the inverse matrix,,,[数] 求逆矩阵,,,,,0,0,,,
finding tools,,,[网络] 查找工具；检索工具,,,,,0,0,,,
Finding Your Feet,,,[网络] 适应新环境,,,,,0,0,,,
findings,,n. a collection of tools and other articles used by an artisan to make jewelry or clothing or shoes,"n. 发现, 调查结果；检验发现的情况（finding复数）",,,,,0,0,0:finding/1:s/s:findingss,,
findings described and explained,,,un. 调查结果描述与解释,,,,,0,0,,,
findings of audit,,,[经] 审计结果,,,,,0,0,,,
findings of fact,,,对事实的认定\n对争论事实的裁决,,,,,0,0,0:finding of fact/1:s,,
findings of law,,,[网络] 对适用法律的裁决,,,,,0,0,0:finding of law/1:s,,
findingss,,,"n. 发现, 调查结果；检验发现的情况（finding复数）\n(findings 的复数)",,,,,0,0,0:findings/1:s,,
findlast,ˊfaindlaːst,,查找最后一项,,,,,0,0,,,
findlater,,, [人名] [苏格兰人姓氏] 芬勒特住所名称，来源于盖尔语，含义是“白的+山坡”(white+hillside),,,,,0,0,s:findlaters,,
findlaters,,, [人名] [苏格兰人姓氏] 芬勒特住所名称，来源于盖尔语，含义是“白的+山坡”(white+hillside)\n(findlater 的复数),,,,,0,0,0:findlater/1:s,,
findlaw,,,[网络] 找法网；导航的索引数据库；发现法律网站,,,,,0,0,,,
Findlay,,,n. (Findlay)人名；(英)芬德利,,,,,26687,0,s:findlays,,
findlay cell,,, 芬德来制苛性钠电解槽,,,,,0,0,,,
Findlay cell for caustic soda,,,芬德来制苛性钠电池,,,,,0,0,,,
Findlay cell(for caustic soda),,,[化] 芬德来制苛性钠电解槽,,,,,0,0,,,
"Findlay, Mt.",,,[地名] 芬德利山 ( 加 ),,,,,0,0,,,
findlays,,,n. (Findlay)人名；(英)芬德利,,,,,0,0,0:findlay/1:s,,
findler,,,[网络] 寻找者,,,,,0,0,,,
findless,,,[网络] 找不到,,,,,0,0,,,
findley,,, [人名] [苏格兰人姓氏] 芬德利 Finlay的变体,,,,,0,0,s:findleys,,
findleys,,,n. (Findley)人名；(英)芬德利,,,,,0,0,0:findley/1:s,,
findling,,,[网络] 芬德林,,,,,0,0,,,
Findlings quartzite,,,菲德林胶结石英岩,,,,,0,0,,,
findMember,,,查找成员,,,,,0,0,,,
findnext,ˊfaindnekst,,查找下一项,,,,,0,0,,,
findo,,,[网络] 芬杜,,,,,0,0,,,
Findochty,,,[地名] 芬多赫蒂 ( 英 ),,,,,0,0,,,
findom,,,[网络] 指险套,,,,,0,0,,,
findon,,,[地名] 芬登 ( 澳、英 ),,,,,0,0,,,
Findon haddock,,,[网络] 开肚去头冷熏黑线鳕,,,,,0,0,,,
Findon-haddock,,,[网络] 开肚去头冷熏黑线鳕,,,,,0,0,,,
findory,,,[网络] 格雷格林登,,,,,0,0,,,
findout,faind aut,,na. 发现；查出；看清…的面目；识破\n[网络] 找出；查明；找到,,,,,0,0,,,
findrinny,,,[网络] 发现,,,,,0,0,,,
finds,faindz,"n a productive insight\nn the act of discovering something\nv come upon, as if by accident; meet with\nv discover or determine the existence, presence, or fact of\nv come upon after searching; find the location of something that was missed or lost\nv establish after a calculation, investigation, experiment, survey, or study\nv come to believe on the basis of emotion, intuitions, or indefinite grounds\nv perceive or be contemporaneous with\nv get something or somebody for a specific purpose\nv make a discovery, make a new finding\nv make a discovery\nv obtain through effort or management\nv decide on and make a declaration about\nv receive a specified treatment (abstract)\nv perceive oneself to be in a certain condition or place\nv get or find back; recover the use of\nv succeed in reaching; arrive at\nv accept and make use of one's personality, abilities, and situation",v. 发现( find的第三人称单数 ); 找到; 到达; 发觉,,,,,0,0,0:find/1:3s,,
finds an expression for,,,vt. 找出一种表达式为,,,,,0,0,,,
finds an opportunity to,,,un. 找到…的机会,,,,,0,0,,,
finds application,,,获得应用,,,,,0,0,,,
finds expression in,,,在…中表现出,,,,,0,0,,,
finds fault,,,找岔子；埋怨,,,,,0,0,,,
finds for,,,作有利于...的判决,,,,,0,0,,,
finds herself,,,[网络] 一切就绪；船磁消失；一切就绪船磁消失,,,,,0,0,,,
finds oneself,,,自我感觉；发现自己处于某种状态；发现自己的能力,,,,,0,0,,,
finds out,,,na. 发现；猜着；想出；揭发(坏人等)\n[网络] 找出；发现了,,,,,0,0,,,
finds way into,,,找到进入……的方法,,,,,0,0,,,
finds way to,,,找到去……的路\n找到……的办法,,,,,0,0,,,
finds wide use,,,un. 获得广泛应用,,,,,0,0,,,
findspot,,,[网络] 出土地点；发现地点,,,,,0,0,s:findspots,,
findspots,,,[网络] 发现点,,,,,0,0,0:findspot/1:s,,
Findstr,,,[网络] 在文件中搜索字符串；查找字符串；在文件中寻找字符串,,,,,0,0,,,
findus,,,[网络] 芬达斯；食品加工和供应商芬德斯；芬杜斯,,,,,0,0,s:finduss,,
finduss,,,[网络] 芬达斯；食品加工和供应商芬德斯；芬杜斯\n(findus 的复数),,,,,0,0,0:findus/1:s,,
FindWindow,,,查找窗口,,,,,0,0,,,
findx,,,[网络] 找茬,,,,,0,0,,,
findy,,,[网络] 施孟婷,,,,,0,0,,,
Findιklι,,,[地名] 芬德克勒 ( 土 ),,,,,0,0,,,
Findιkpιnar,,,[地名] 芬德克珀纳尔 ( 土 ),,,,,0,0,,,
fine,fain,n. money extracted as a penalty\ns. minutely precise especially in differences in meaning\ns. thin in thickness or diameter\ns. characterized by elegance or refinement or accomplishment,"n. 罚款, 罚金, 晴天, 精细\na. 好的, 晴朗的, 健康的, 细小的, 精细的\nvt. 罚款, 精炼, 澄清\nvi. 变清, 变细\nadv. 很好\n[计] 精细",r:1/j:96/v:3,3,1,zk gk toefl ielts,660,704,d:fined/s:fines/p:fined/3:fines/i:fining/r:finer/t:finest,,
fine (grinding) sugar,,,精糖，细晶糖,,,,,0,0,,,
fine (grinding)sugar,,,精糖；细晶糖,,,,,0,0,,,
fine - tooth comb,,,v. 仔细搜查\n[网络] 细齿梳子；细齿篦子；九排梳,,,,,0,0,,,
fine - toothed comb,,,[网络] 密齿梳,,,,,0,0,,,
fine abrasive,fain əˈbreɪsɪv,, [医]细磨研磨剂（切片机刀磨刀用）,,,,,0,0,,,
fine adjuster,,,精细调节器；微调节器,,,,,0,0,,,
fine adjustment,,,[化] 细调; 精密校正; 精密调整\n[医] 细调整,,,,,0,0,,,
fine adjustment knob,,,细调节器,,,,,0,0,,,
fine adjustment screw,,,微调螺丝,,,,,0,0,,,
fine admixture,,,细混和物,,,,,0,0,,,
fine aeration,,,乳浊液态的充气,,,,,0,0,,,
fine agained iron,,,un. 细晶粒铸铁,,,,,0,0,,,
fine aggregate,,,[机] 细聚集体,,,,,0,0,,,
fine aggregate concrete,,,石混凝土,,,,,0,0,,,
fine aggregate mixture,,,细集料混合物,,,,,0,0,,,
fine air filter,,,性能空气过滤器,,,,,0,0,,,
fine air separating,,,[粮食] 筛后风选,,,,,0,0,,,
fine alignment,,,精对准,,,,,0,0,,,
fine aluminium,,,纯铝,,,,,0,0,,,
fine analysis,,,细颗粒分析,,,,,0,0,,,
fine and dandy,,,[网络] 十全十美；非常好；好的出奇,,,,,0,0,,,
fine and microstructure of ocean,,,海洋细微架构,,,,,0,0,,,
fine and smooth,fain ænd smu:ð,, 细腻的；细腻,,,,,0,0,,,
fine and...,,,非常,,,,,0,0,,,
fine annealing,,,精密退火,,,,,0,0,,,
fine aroma,,,纯真香味,,,,,0,0,,,
fine art,fain ɑ:t,,phr. （依靠丰富经验）在…方面的技能达到炉火纯青的地步\nn. 美（艺）术（指绘画和雕塑）; 美（艺）术品,,1,,,0,0,s:fine arts,,
fine art repository,faɪn,,美术品陈列室,,,,,0,0,,,
fine art(s),,,[社科] （绘画、雕塑、建筑、诗歌、音乐等）类艺术,,,,,0,0,,,
fine artist,,,[网络] 杰出的艺术家,,,,,0,0,,,
fine arts,,,美术,,,,,0,0,s:fine artss,,
fine arts academy,,,美术学院,,,,,0,0,,,
fine arts isnruance,,,艺术品保险,,,,,0,0,,,
fine arts lessons,,,美术课,,,,,0,0,,,
Fine Arts Museums of San Francisco,,,[网络] 旧金山艺术博物馆；美国旧金山美术博物馆；旧金山最大的公立博物馆,,,,,0,0,,,
"Fine Arts, Museum of",,,[网络] 博物馆,,,,,0,0,,,
fine artss,,,美术\n(fine arts 的复数),,,,,0,0,0:fine arts/1:s,,
fine as silk,,,身体非常好,,,,,0,0,,,
fine ash,,,[网络] 细灰；锅炉,,,,,0,0,,,
fine away,,,"变薄,变细,渐渐消失",,,,,0,0,,,
fine azimuth transmitting selsyn,,,精调方位角自动同步传送机,,,,,0,0,,,
fine azimuth-transmitting selsyn,,,精调方位角自动同步发送机,,,,,0,0,,,
fine bagasse,,,"蔗(渣)糖,蔗渣屑",,,,,0,0,,,
fine bagasse separator,,,[农机] 除屑机,,,,,0,0,,,
fine balance,,,精密调节;精密平衡;精密天平;细平衡,,,,,0,0,,,
fine balancing,,,准确平衡；精细平衡,,,,,0,0,,,
fine bank bill,,,[经] 信誉良好的银行承兑汇票,,,,,0,0,,,
fine beam,,,准直射束,,,,,0,0,,,
fine bill,,,[经] 有信用的支票,,,,,0,0,,,
fine blanking,,,精密冲裁,,,,,0,0,,,
fine blanking die,,,精冲模,,,,,0,0,,,
fine blanking press,,,精密落料冲床,,,,,0,0,,,
fine borer,,,[机] 精密镗床,,,,,0,0,,,
fine boring,,,精密镗孔,,,,,0,0,,,
fine boring machine,,,[机] 精密搪床,,,,,0,0,,,
fine boring tool,,,精镗刀具,,,,,0,0,,,
fine boring unit,,,精镗动力头,,,,,0,0,,,
fine bran,,,[粮食] 细麸皮,,,,,0,0,,,
fine break,,,细(粉)碎系统,,,,,0,0,,,
fine break-up,,,细粒分散,,,,,0,0,,,
fine breaking,,,精细压碎,,,,,0,0,,,
fine breed,,,良种,,,,,0,0,,,
fine breeze,,,煤尘,,,,,0,0,,,
fine broken rice,,,[粮食] 米粞,,,,,0,0,,,
fine brushwork,fain ˈbrʌʃwə:k,, 工笔,,,,,0,0,,,
fine bubbling rale,,,小水泡音,,,,,0,0,,,
fine bur,,,细纹钻,,,,,0,0,,,
fine business,,,[网络] 极好；很好的；良好的,,,,,0,0,,,
fine by me,,,[网络] 我觉得没问题；我无所谓；我同意,,,,,0,0,,,
fine cargo,,,净货(指包装完整未受损害的货物),,,,,0,0,,,
fine ceramic,,,细陶瓷,,,,,0,0,,,
fine ceramics,,,[化] 精细陶瓷,,,,,0,0,,,
fine chamber,,,细碎室,,,,,0,0,,,
fine champagne,'fi:nəʃɔŋ'pɑ:njә,,n. (法国西部的)上等白兰地酒,,,,,0,0,,,
Fine Chanpagne,'faintʃæmpain,,[法语](法国西部的)上等白兰地酒,,,,,0,0,,,
fine check,,,发裂纹,,,,,0,0,,,
fine chemical,,,"精致化学品, 精纯化学药品",,,,,0,0,,,
fine chemicals,,,[化] 精细化学品,,,,,0,0,,,
fine chemistry,,,【化学】精细(或精密)化学,,,,,0,0,,,
fine china,,,[网络] 细瓷；精致瓷器；精美的瓷器,,,,,0,0,,,
fine chrominance primary,,,主基色,,,,,0,0,,,
fine clay,,,细泥,,,,,0,0,,,
fine clay slurry,,,细致的黏土悬浮物,,,,,0,0,,,
fine cleaner,,,细滤清器,,,,,0,0,,,
fine cleaning,,,净化,,,,,0,0,,,
fine cleavage,,,微细解理,,,,,0,0,,,
fine clothes make the man,,,[网络] 人要衣装；马靠鞍装人靠衣裳；人配衣服马配鞍,,,,,0,0,,,
fine coal,,,[化] 粉煤,,,,,0,0,,,
fine coal float-and-sink test,,,煤泥浮沉试验,,,,,0,0,,,
fine coal locomotive,,,煤粉机车,,,,,0,0,,,
fine coke,,,[化] 细炭粉末; 焦粉,,,,,0,0,,,
fine cold asphalt,,,细料冷拌沥青,,,,,0,0,,,
fine columer aggregate,,, 细柱状团聚体,,,,,0,0,,,
fine combing wool,,,细精梳毛,,,,,0,0,,,
fine comminution,,,细磨,,,,,0,0,,,
fine compensation,,,精确补偿,,,,,0,0,,,
fine composition,,,优质香精,,,,,0,0,,,
fine concrete,,,细骨料混凝土,,,,,0,0,,,
fine cone,,,un. 细碎圆锥,,,,,0,0,,,
fine constitution,,,细致体质,,,,,0,0,,,
fine control,,,[计] 微调控制,,,,,0,0,,,
fine control channel,,,微细控制通道,,,,,0,0,,,
fine control element,,,密调节元件,,,,,0,0,,,
fine control member,,,微细控制构件,,,,,0,0,,,
fine control rod,,,精调杆,,,,,0,0,,,
fine control sensitivity,,,精细控制灵敏性,,,,,0,0,,,
fine controller,,,精密控制[调整]器,,,,,0,0,,,
fine cooling hole,,,冷却孔,,,,,0,0,,,
fine copper,,,纯铜,,,,,0,0,,,
fine cord,,,"细纹条,线道",,,,,0,0,,,
fine cordage,,,细麻绳,,,,,0,0,,,
fine correction,,,精[细]校正,,,,,0,0,,,
fine count,,,细支,,,,,0,0,,,
fine coupling,,,精细耦合,,,,,0,0,,,
fine crack,,,细裂缝,,,,,0,0,,,
fine crackles,,,细湿啰音,,,,,0,0,,,
fine craftsmanship,,,[网络] 技艺精湛；做工精细,,,,,0,0,,,
fine crepitation,,,[医] 细咿轧音,,,,,0,0,,,
fine crumb,,,细屑粒,,,,,0,0,,,
fine crumb aggregate,fain krʌm ˈæɡriɡit,, 细团粒状团聚体,,,,,0,0,,,
fine crush road,,,细碎石路,,,,,0,0,,,
